,11_SUR,18_DCM,18_SUR,22_SUR,23_DCM,25_DCM,25_SUR,30_DCM,31_SUR,32_DCM,32_SUR,33_SUR,34_DCM,34_SUR,36_DCM,36_SUR,37_OMZ,38_DCM,38_OMZ,38_SUR,39_DCM,39_OMZ,39_SUR,41_DCM,41_SUR,42_DCM,42_SUR,45_SUR,46_SUR,48_SUR,52_DCM,52_SUR,56_MES,56_SUR,58_DCM,62_SUR,64_DCM,64_MES,64_SUR,65_DCM,65_SUR,66_DCM,66_SUR,67_SUR,68_DCM,68_MES,68_SUR,70_MES,70_SUR,72_DCM,72_MES,72_SUR,76_DCM,76_MES,76_SUR,78_DCM,78_MES,78_SUR,82_DCM,82_SUR,84_SUR,85_DCM,85_MES,85_SUR,100_DCM,100_dDCM,100_SUR,102_DCM,102_MES,102_SUR,109_DCM,109_SUR,111_DCM,111_MES,111_SUR,122_DCM,122_MES,122_SUR,123_MIX,123_SUR,124_MIX,124_SUR,125_MIX,125_SUR,MSP114,137_DCM,137_MES,137_SUR,138_DCM,138_MES,138_SUR
VC_0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368960951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302130991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.832697327,0,0,0,0,0,1.971862133,0.276614399,0.351733071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.778976974,0,0,1.230926954
VC_0995,0,0.314797552,0,0,0.351203304,0.54603961,0,5.41219123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287101003,0,0.535427641,0.402232131,0.415952531,0,0.182504385,0,0.70828099,0,0.230279705,0,0,0,0,0,1.785526492,0,0.745325894,0.865298717,0,0.99233506,0,0,0,0,0,0,0.48239883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.306909219,0.195699841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799234691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0998,0,0,0,0,0,0,0,0,0,0,0,0,0.619059578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075127132,0,0,0.185855948,0,0.279866623,0,0.125229825,0,0,0,0,0,0,0,0
VC_0999,0,0,0,0,0,0,0,0,0,0,0.081353853,0.214721166,0,0.694361817,0,0,0,0.367992595,0,0,0.510732762,0,0.338559291,3.325455639,0,0.544902506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1000,0,0,0,0,0,0,0,0,0.235969526,0,0.515062315,9.739876066,0.576108448,16.09855395,1.719602739,0.914196198,0,0.331205505,0,0.539373986,1.836362432,0,2.328441794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250579966,0,0,0,0,0,0,0,1.097450844,0.680193582,2.18042959,0,2.170025204,0,0,0,0,0,0,0
VC_1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129034036,0,0,13.79131707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1003,0,0,0,3.949617098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160970469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649714334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501286505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327524928,0,1.259147874,1.170180123,2.515368787,0,11.53618347,0,0,0,0,0,0,0
VC_1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857170097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33004988,0.45173003,0,1.608084453,0,0,0,0.327882919,0,0.786695523,0,1.007539133,0.970479524,1.73964442,0,0.315695125,0,0,0,0,0,0,0
VC_1009,0,0,0,0.232832046,7.362174223,2.253697999,0.624280163,0,0,0,0.50378427,1.719590902,0,0.54452658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1010,0,0,0,0,0,0,0,0,0,0,0,5.29704908,0,13.04126401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426808157,0.637223271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510697095,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439438885,0,1.210809803,0.51710733,2.00763864,3.539778071,1.90248614,0.533256721,1.96400724,0,1.297712797,0,0,1.768789009,0,1.737135684,1.721467443,2.174305976,0,0,0,0,0,1.073963089,0,0,1.55336525
VC_1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.708685807,0,0,0,0,0,0,0.57868572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730321054,0,0,0,20.29121185,0,0,0,0,0,0,0,0
VC_1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878279484,0,0,0,0,0,0,0,0,0,0,0,0,2.4526671,0,0,0,11.82280995,0,0,0,0.48500229,0,0,0.67235482,0
VC_1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16604033,0,0,0.286131382,0.338080793,0,0,0,3.670653377,0,0.139527158,0.860556224,0,1.745980923,1.076904537,3.506163841,0,0.762153321,0,0,0,0,0,0,0
VC_1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272852864,0,1.272605842,1.233096379,0,0,0,0,0,1.011407492,1.584143256,2.245159313,0,0,0,0.881855647,1.321231331,0,0,0,0,0,0,0,3.603185729,0,0.456479349,1.030866276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854055614,0.383760651,0,0,0,0,0,0.303657393,0,0.273339386,0,0,0,0,0,0,0,2.396383314,0.89577461,0,17.78127257
VC_1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53119846,14.95756549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242401327,0,0,0.744618803,0.058514165,0.873082185,0.050583954,0.222467428,0,0,0,0,0,0,0,0
VC_1021,0,0,0,0,0,0,0,0,0.653260997,0.330925788,0.395866541,0.588914507,1.811932904,0.496433891,0.424214458,0,0,0,0.360637715,0,0,0,0,0.418371159,0,1.957653527,0,0,0,0,0,0,0,0,0,0,0.339601558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.47408792,0.173696815,0.574919744,11.69326111,1.707679522,21.39084949,1.842803873,36.0977931,2.035090671,0,0,0,0,0,0,0
VC_1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215431447,0,0.38172153,0,0.86147378,0,1.855367014,0.916028847,0.657085911,0.255244154,0,1.044898131,0,1.297879632,2.222847726,2.388538988,0,0,0,1.299375074,0.482358995,0,0,11.48510555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1025,3.087873146,0,0,1.783082659,6.359149467,1.954445289,12.90115275,2.149587803,0,0,0,0,0,0,0,0,0,0,0,0,0.210948629,0,0.234280446,0,0,0,0,0,0,0,0.402384009,0.210715783,0,0.145298279,0.207615216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1026,0,0,0,0,0,0,0,0,0.573316713,0,1.398668702,0,0,0.488644016,0,0,0,0.33430199,0,0,0.790244188,0,0.514884393,2.134808344,0.86964843,0.244556543,1.411738185,0.593650451,0.478728521,0.220097549,0.976047013,0.311611016,0,0.7298188,0.815206009,0.953828693,5.006029653,0,1.954267532,2.054275836,2.55127452,0.386993171,0.405416405,0,0.468594459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418503672,0,1.055219206,0.61435505,1.187504072,2.0107702,1.831202429,0,0,0,0.511245452,0,0,0,0,0.367657364,0,0,0,0,0,0,0,0.640100828,0,0,0
VC_1027,0,0,0,0,0,0,0,0,0.645194946,0,3.694199485,0,8.011111204,0,0.758995006,0,0,0,0,0,0,0,0,0,0,0.494138455,0.387698585,0,0,0,3.089093749,0,0,0.345016155,0,0.475589187,1.488159995,0,0.707591146,0.437167474,0.288187129,0,0,0,0,0,0,0,0.630626159,3.701473737,0.913349733,1.447452977,0.934912508,0,1.040991877,0.715585731,0,0.733706719,0,0,0,0,0,0,0.330345893,0,0,0,0,0,0,0.270477126,0,0,0,20.59888538,0,1.114871477,2.470445565,1.112241221,9.062618208,0.739194695,1.645134353,0.684966968,0,0,0,0,0,0,0
VC_1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390283483,1.664454955,0,33.98503874,0,27.31421923,2.219638198,0,2.811698359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1029,0,0,0,0,0,0,0,0,0,0,0,0.53058622,0,0,0,0,0.425093665,0,0,0,0,0.363547036,0,0,0.28619002,0,0,0.230115957,1.005742852,4.03657474,0,2.231641721,488.480089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160538592,0,0.934885786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1030,0,0,0,0,0,0,0,0,0,0,0.030888144,0,0.47231565,0,0.211677162,0.260951846,0,0,0,0.118994109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037528683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070600549,0.111062633,0.127077825,0.1074399,0.444249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197958042,0,0,0
VC_1031,0,0,0,0,0.258780738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248404161,0,0,0,0,0.814525182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413747434,0,0,0,0,0,0,0,0,0,0,0,1.474557185,0,0,0,0,0,2.710600424,3.588427642,15.636478,0,0,0,0,0,1.053078809,0,0.917286054,0,0,0,0,0.541087691,0,0,0.391217066,0,0
VC_1032,0,0,0,0,0,0,0,0,0,0,0,0,1.176451189,0,0,0,0,0,0,0,0,0,0,0.218079097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290949358,0,0,0,0,0,0,0,0.22976307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92088763,0,1.425360547,0,23.42703145,0,0,0,0,0,0,0,0
VC_1033,0,0,0,0,0,0,0,0.329482027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159432725,0.241947627,0,0.329126337,0,0,0,0,0,0,0,0,0,0,0.458549477,0,0,0.356888106,0.394760862,0,0,0,0,0,0,0,0,0.313685145,0,0,0.211745729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.50866361,0,0,0,0,0,21.44382681,0.814051855,0
VC_1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486950427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4985428,0,0.175347203,4.210557034,0.206018504,6.62194298,0,2.122209,0,0,0,0,0,0,0,0
VC_1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033078752,0,0,0.426033936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151154494,0,0,0,0,0,0,0,0,0,0,0,0.75367733,0,0.414600805,0,0,0,1.631611262,1.540322982,0.898873562,0,1.446444552,0,0,0.884726617,0,0.36058035,0,0.371476973,0,0,0,0,0,0,0,0,0
VC_1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629378656,0,0.242724058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.238637983,0.177140245,0
VC_1037,0,0,0,0,0,0,0,1.088898165,0.570005378,0,0.368951982,0,8.486055661,0.255972259,0,0,0,0,0,0,0,0,0,0,0,0.421461433,0,0,0,0,0,0,0,0,0,0.19560407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273706898,0,0,0.318067484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072585027,0,0,4.518751746,0,0.656881125,0,1.602170411,0,0,0,0,0,0,0,0
VC_1040,0,0,0,0,0,0,0,0,0,0,0,0,0.107130786,0,0,0,0,0,0,0,0,0,0,0.259340817,0,0.338218745,0,0,0,0,0.83674561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1041,0,0,0,0,0,0,0,0,0.102852298,0,0.160828971,0.079614888,1.667635986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107925288,0,0,0,0,0,0,0,0,0.20860346,0,0,0,2.344108571,0,0,0,0,0,0.191513996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1042,0,0,0,0,0,0,0,0,0.049952596,0,0,0.4386529,0,0.750775706,0,0,0,0,0,0,0,0,0.050517627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.788883831,5.638281441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432843746,0,0,0,0,1.667737727,0,0.717932744,0,0.210067746,0,0,0,0,0,0,10.80932843,0,0.325477734,1.452549813,0.552738316,4.2945282,0.396213981,0,0,0,0.361440171,0,0,0,0,0,0,0.207228146,0,0,0.190135061,0,0,0,0.180296133,5.525104997,0,0,0,0,0,0,0,0,0.165651419,0,0,0,3.17432306,0.246628327,0,0,0
VC_1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654645996,0,0,0,0,0,0,0,3.994443979,0,0,0,0,0.178648513,0,0,0.531615138,0,0,2.312583458,0,0,0,0,0,0,0,0,0.462358057,0,0,0.27388574,0,0,0,0,1.115462653,0,0,0,0,0,0,0,0,0,0,0.138503048,0,0.252781586,0,0,0.129404254,0
VC_1045,0,0,0,1.157520123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945718883,0,0,0.469465648,0,0,0,0,0,0,0,0,0,0,0,0
VC_1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098826364,2.600499382,0,0,0,0.361341843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635087004,2.441206435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242249574,0,0,0.432592188,0,0,0,0,2.289783991,0,0,0.259906552,0,5.69168533,0,0.263472544,0,5.338590387,0,0,0,0.340880324,0,0,0,0
VC_1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705663946,0.394125547,1.47407935,0.928763863,7.858353281,0,1.905001112,1.221100949,0.506258886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.608515877,0,0.36738996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536390894,0,0,0,0,0,0,0,0,0,0,0.190609821,0,0,0,0,0,0,0,0.381727936,0,0,0,0,0,0,0,3.827999723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1053,0,0,0,0,0,0,0,0,0,0,0,0,0.441151357,0,0,0,0,0.335788419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29494289,0,0,10.7706025,0.194192963,6.988811299,0.20378195,12.41917407,0.15887462,0,0,0,0,0.260935757,0,0
VC_1054,0,0,0,0,0,0,0,0,0,0,0,0,0.493938342,0,0,0,0,0,0,0,0,0,0,0.282224644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139244263,0.213005367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185180029,0,0,6.204512267,0,0,16.55941391,0,4.63234721,0.199757078,6.903582611,0.370647318,0,0,0,0,0,0,0
VC_1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594528795,0.381156742,0,0,0,0.301227687,0.513706032,0,0.586597592,0,2.667703266,0,0.379104453,0,0,0,0,0,0,0.146319438,0.462171217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594528795,0.381156742,0,0,0,0.683360947,0.55139807,0,0.609667743,0,2.852787693,0,0.40200886,0,0,0.29353033,0,0.190765212,0,0.159951002,0.460544767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1057,0,0,0,0.679277475,0,0,0.136206885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554226623,0,0,0.890885101,0,2.086862865,0,0.713247415,0,0,0,0,0,0,0,0
VC_1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.223267462,0,0,0.180677892,0,0,0.267418124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.508869052,0.386540308,1.011770786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.40791919,0,1.773988822,0,0,0,0,0,0,0,0,4.561897012,0,0.334892649,1.24868684,0,0,0,0,0.239584027,0,0,1.515151315,0,0.409333952,0.787357835,1.547023053,0,0,0,0,0,0,0,0,0
VC_1062,0,0,0,0,0,0,0,0,0.315733858,0,1.481438701,6.843582848,0.446461564,13.68919841,13.80079692,5.536259094,0,0,0,0.686042762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.553348046,6.011229998,0,0,0,0.852965633,0,0,0.195940347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1064,0,0,0,0,0,0,0,0,0,0,0,0.481781213,0,0,0,0,0.483332838,0,0,0,0,0.402488801,0,0,0.329179655,0,0,0.236342751,1.441361565,4.522042433,0,2.414081674,527.5846768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952658523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254680771,0,0,0,0,0,0,0,2.101578959,0,0,0,2.117903418,0.126682284,0,0,0,0,0,0.678160194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253825189,0,0,0,0,0,0,0,0,0,0.244427295,0,0,2.461690801,0,0,0.37876756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256234612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218532356,0,0,0,0,0,0,0,0,0,0.325888503,0,0,1.401005181,0,0,0.369789964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252055725,0,0.237498636,0,0,0,12.33063105,0,0,0,0,0,0,0,0
VC_1069,0,0,0,0,0,0,0,0,0,0,0.41398228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412805545,0,0,2.766880892,0,5.143393284,0,1.028809692,0,0,0,0,0,0,0,0
VC_1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032380988,0,0.749608258,5.401682598,0,8.382881783,0.144582579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
